ano,quantidade_vinculos_ativos,cep,bairros_fortaleza
2019,9,60035161,0020
2019,5,60030140,0020
2019,1,60030010,0020
2019,6,60030000,0020
2019,4,60015050,0020
2019,2,60025000,0020
2019,10,60035000,0020
2019,5,60035000,0020
2019,38,60055170,0020
2019,1,60025130,0020
2019,7,60030140,0020
2019,3,60165011,0020
2019,1,60165010,0020
2019,1,60060090,0020
2019,5,60050000,0020
2019,21,60020030,0020
2019,4,60025130,0020
2019,76,60020030,0020
2019,50,60025100,0020
2019,4,60035111,0020
2019,19,60015051,0020
2019,4,60035131,0020
2019,4,60025100,0020
2019,4,60030100,0020
2019,5,60150160,0020
2019,1,60035131,0020
2019,1,60035110,0020
2019,2,60055100,0020
2019,1,60160150,0020
2019,2,60160280,0020
2019,3,60035000,0020
2019,3,60055110,0020
2019,1,60035100,0020
2019,27,60150160,0020
2019,1,60015061,0020
2019,40,60150160,0020
2019,41,60055070,0020
2019,2,60165010,0020
2019,7,60030000,0020
2019,2,60020030,0020
2019,8,60030160,0020
2019,128,60060090,0020
2019,1,60020030,0020
2019,3,60055070,0020
2019,1,60030000,0020
2019,1,60055000,0020
2019,1,60135040,0020
2019,2,60035110,0020
2019,8,60055050,0020
2019,5,60055050,0020
2019,2,60055110,0020
2019,3,60035130,0020
2019,23,60140061,0020
2019,2,60030050,0020
2019,3,60060000,0020
2019,2,60150160,0020
2019,46,60035110,0020
2019,2,60025061,0020
2019,1,60160280,0020
2019,18,60135000,0020
2019,16,60015000,0020
2019,1,60030140,0020
2019,13,60030141,0020
2019,2,60025130,0020
2019,3,60035000,0020
2019,6,60030010,0020
2019,1,60055050,0020
2019,1,60150160,0020
2019,1,60050010,0020
2019,6,60030141,0020
2019,25,60140100,0020
2019,137,60140100,0020
2019,4,60035100,0020
2019,1,60025070,0020
2019,4,60150000,0020
2019,3,60030050,0020
2019,2,60025060,0020
2019,6,60035130,0020
2019,5,60055110,0020
2019,2,60025000,0020
2019,1,60025061,0020
2019,3,60020000,0020
2019,4,60060150,0020
2019,9,60025000,0020
2019,3,60025130,0020
2019,3,60025000,0020
2019,14,60060430,0020
2019,4,60055110,0020
2019,24,60025000,0020
2019,6,60015001,0020
2019,1,60015052,0020
2019,4,60025120,0020
2019,8,60055110,0020
2019,33,60025000,0020
2019,8,60060440,0020
2019,6,60160280,0020
2019,3,60060090,0020
2019,6,60035000,0020
2019,1,60030050,0020
2019,4,60020001,0020
2019,5,60030141,0020
2019,8,60165011,0020
2019,2,60025000,0020
2019,3,60020030,0020
2019,2,60055110,0020
2019,3,60060100,0020
2019,6,60035110,0020
2019,3,60020031,0020
2019,1,60025100,0020
2019,2344,60055090,0020
2019,5,60030010,0020
2019,3,60020000,0020
2019,7,60050040,0020
2019,5,60030160,0020
2019,7,60150000,0020
2019,1,60035111,0020
2019,4,60055110,0020
2019,24,60165010,0020
2019,1,60160280,0020
2019,3,60020001,0020
2019,4,60110000,0020
2019,3,60140061,0020
2019,2,60030140,0020
2019,59,60025100,0020
2019,19,60025060,0020
2019,6,60030010,0020
2019,1,60150160,0020
2019,6,60055110,0020
2019,2,60140000,0020
2019,10,60025130,0020
2019,6,60035100,0020
2019,4,60165011,0020
2019,10,60055110,0020
2019,10,60030101,0020
2019,2,60035130,0020
2019,7,60035000,0020
2019,1,60055000,0020
2019,1,60055000,0020
2019,4,60140000,0020
2019,5,60015060,0020
2019,1,60035111,0020
2019,5,60050000,0020
2019,2,60025060,0020
2019,1,60035130,0020
2019,4,60020000,0020
2019,2,60030020,0020
2019,10,60140061,0020
2019,1,60055000,0020
2019,6,60020030,0020
2019,5,60030140,0020
2019,3,60025000,0020
2019,5,60050010,0020
2019,12,60055000,0020
2019,3,60160280,0020
2019,1,60025100,0020
2019,4,60025000,0020
2019,3,60060000,0020
2019,3,60165010,0020
2019,4,60025100,0020
2019,3,60025000,0020
2019,3,60025100,0020
2019,16,60035110,0020
2019,3,60140000,0020
2019,7,60140060,0020
2019,1,60060430,0020
2019,10,60160150,0020
2019,3,60150160,0020
2019,2,60015060,0020
2019,3,60110140,0020
2019,19,60025060,0020
2019,1,60055170,0020
2019,4,60030010,0020
2019,3,60040051,0020
2019,2,60025000,0020
2019,1,60055170,0020
2019,13,60160150,0020
2019,4,60020030,0020
2019,5,60035000,0020
2019,1,60030090,0020
2019,1,60035131,0020
2019,5,60055090,0020
2019,2,60035161,0020
2019,1,60140060,0020
2019,4,60020030,0020
2019,44,60025061,0020
2019,3,60025130,0020
2019,1,60035000,0020
2019,3,60150000,0020
2019,5,60020001,0020
2019,20,60020031,0020
2019,3,60035110,0020
2019,1,60055110,0020
2019,13,60025061,0020
2019,3,60025060,0020
2019,4,60025130,0020
2019,848,60035000,0020
2019,6,60025000,0020
2019,1,60050100,0020
2019,1,60020000,0020
2019,17,60055110,0020
2019,2,60025060,0020
2019,2,60030141,0020
2019,10,60025130,0020
2019,10,60110140,0020
2019,2,60160280,0020
2019,7,60025130,0020
2019,2,60055000,0020
2019,78,60110140,0020
2019,1,60030160,0020
2019,2,60055050,0020
2019,3934,60055090,0020
2019,4,60140100,0020
2019,3,60020001,0020
2019,5,60135000,0020
2019,5,60055110,0020
2019,1,60110140,0020
2019,2,60150160,0020
2019,1,60050010,0020
2019,75,60110140,0020
2019,133,60025060,0020
2019,4,60035110,0020
2019,92,60050070,0020
2019,20,60030010,0020
2019,3,60030140,0020
2019,2,60150160,0020
2019,15,60015061,0020
2019,2,60035130,0020
2019,10,60020030,0020
2019,5,60015001,0020
2019,3,60050100,0020
2019,2,60055000,0020
2019,3,60030100,0020
2019,3,60055110,0020
2019,2,60025100,0020
2019,6,60150160,0020
2019,3,60035130,0020
2019,1,60135000,0020
2019,2,60020000,0020
2019,2,60025060,0020
2019,1,60035110,0020
2019,1,60055110,0020
2019,19,60110000,0020
2019,4,60020000,0020
2019,3,60035131,0020
2019,7,60035000,0020
2019,2,60055000,0020
2019,2,60025100,0020
2019,1,60035100,0020
2019,3,60030000,0020
2019,35,60015050,0020
2019,5,60165011,0020
2019,3,60030030,0020
2019,2,60015220,0020
2019,1,60050040,0020
2019,6,60160280,0020
2019,4,60165011,0020
2019,5,60030050,0020
2019,1,60030050,0020
2019,2,60025001,0020
2019,2,60025000,0020
2019,1,60055000,0020
2019,12,60015141,0020
2019,4,60020000,0020
2019,35,60010690,0020
2019,6,60165011,0020
2019,4,60030100,0020
2019,3,60025000,0020
2019,15,60025100,0020
2019,1,60010270,0020
2019,2,60165011,0020
2019,1,60165030,0020
2019,61,60150160,0020
2019,3,60055000,0020
2019,1,60015060,0020
2019,1,60035220,0020
2019,7,60110100,0020
2019,1,60060091,0020
2019,13,60160280,0020
2019,3,60160280,0020
2019,65,60150160,0020
2019,4,60030160,0020
2019,4,60050080,0020
2019,5,60165010,0020
2019,3,60020000,0020
2019,2,60025000,0020
2019,1,60030160,0020
2019,6,60035131,0020
2019,2,60010250,0020
2019,16,60025000,0020
2019,10,60060091,0020
2019,19,60055090,0020
2019,1,60035110,0020
2019,79,60025130,0020
2019,1,60030100,0020
2019,11,60030010,0020
2019,6,60025100,0020
2019,6,60030160,0020
2019,3,60160150,0020
2019,1,60110140,0020
2019,3,60020000,0020
2019,1,60025000,0020
2019,2,60135000,0020
2019,1,60135000,0020
2019,2,60035000,0020
2019,7,60020000,0020
2019,6,60025060,0020
2019,9,60150160,0020
2019,1,60160280,0020
2019,4,60035130,0020
2019,1,60025101,0020
2019,1,60050010,0020
2019,1,60140060,0020
2019,1,60055110,0020
2019,1,60025060,0020
2019,474,60140060,0020
2019,16,60110000,0020
2019,6,60025000,0020
2019,1,60140060,0020
2019,4,60110120,0020
2019,1,60055000,0020
2019,1,60055000,0020
2019,73,60035110,0020
2019,2,60050040,0020
2019,25,60150000,0020
2019,7,60060440,0020
2019,1,60035020,0020
2019,6,60055130,0020
2019,2,60035110,0020
2019,1,60030100,0020
2019,6,60060150,0020
2019,7,60135000,0020
2019,1,60135040,0020
2019,9,60015002,0020
2019,5,60030160,0020
2019,1,60060091,0020
2019,2,60150000,0020
2019,2,60025061,0020
2019,3,60025000,0020
2019,1,60035001,0020
2019,2,60025060,0020
2019,11,60060170,0020
2019,3,60140060,0020
2019,47,60025130,0020
2019,1,60110100,0020
2019,8,60030160,0020
2019,7,60025000,0020
2019,2,60150160,0020
2019,7,60030050,0020
2019,2,60150110,0020
2019,4,60035130,0020
2019,5,60165010,0020
2019,53,60055450,0020
2019,3,60160150,0020
2019,1,60030050,0020
2019,2,60055110,0020
2019,1,60050040,0020
2019,10,60150160,0020
2019,1,60140061,0020
2019,8,60035000,0020
2019,14,60110140,0020
2019,3,60015000,0020
2019,4,60025061,0020
2019,1,60165010,0020
2019,10,60030010,0020
2019,3,60030160,0020
2019,1,60030051,0020
2019,18,60060120,0020
2019,2,60110140,0020
2019,13,60020000,0020
2019,7,60055030,0020
2019,5,60020000,0020
2019,1,60015000,0020
2019,1823,60010270,0020
2019,4,60025131,0020
2019,2,60025130,0020
2019,1,60035000,0020
2019,2,60025130,0020
2019,32,60060130,0020
2019,1,60015061,0020
2019,2,60025130,0020
2019,5,60025000,0020
2019,1,60140061,0020
2019,5,60055110,0020
2019,1,60035110,0020
2019,3,60020030,0020
2019,21,60055070,0020
2019,9,60055000,0020
2019,1,60025000,0020
2019,11,60015140,0020
2019,5,60030050,0020
2019,2,60165011,0020
2019,3,60035130,0020
2019,5,60035100,0020
2019,2,60110140,0020
2019,3,60110210,0020
2019,4,60025100,0020
2019,3,60025100,0020
2019,5,60160150,0020
2019,71,60025130,0020
2019,17,60030110,0020
2019,37,60035100,0020
2019,1,60020030,0020
2019,15,60110140,0020
2019,6,60025000,0020
2019,6,60110140,0020
2019,7,60030010,0020
2019,33,60015000,0020
2019,12,60025000,0020
2019,4,60025130,0020
2019,2,60030160,0020
2019,3,60165010,0020
2019,40,60150160,0020
2019,1,60035000,0020
2019,93,60025130,0020
2019,2,60020050,0020
2019,9,60015220,0020
2019,1,60150160,0020
2019,3,60025000,0020
2019,2,60025000,0020
2019,8,60025130,0020
2019,10,60020030,0020
2019,64,60025100,0020
2019,2,60030040,0020
2019,12,60060120,0020
2019,24,60015001,0020
2019,9,60025000,0020
2019,21,60055110,0020
2019,4,60030140,0020
2019,59,60025000,0020
2019,6,60165010,0020
2019,2,60030140,0020
2019,15,60025100,0020
2019,4,60025060,0020
2019,5,60025061,0020
2019,5,60035130,0020
2019,2,60165010,0020
2019,4,60030000,0020
2019,1,60140061,0020
2019,2,60150160,0020
2019,1,60055070,0020
2019,1,60150000,0020
2019,19,60025130,0020
2019,12,60050100,0020
2019,6,60135040,0020
2019,5,60035161,0020
2019,7,60035000,0020
2019,8,60030140,0020
2019,2,60135040,0020
2019,7,60030050,0020
2019,1,60055110,0020
2019,2,60055110,0020
2019,3,60060091,0020
2019,1,60150160,0020
2019,4,60030140,0020
2019,4,60030140,0020
2019,30,60025000,0020
2019,68,60015141,0020
2019,4,60160150,0020
2019,14,60165011,0020
2019,10,60060390,0020
2019,2,60030140,0020
2019,1,60165011,0020
2019,2,60020000,0020
2019,1,60020030,0020
2019,31,60160040,0020
2019,2,60140000,0020
2019,1,60015220,0020
2019,1,60140060,0020
2019,4,60060150,0020
2019,8,60140000,0020
2019,10,60060360,0020
2019,17,60060430,0020
2019,1,60030160,0020
2019,6,60050040,0020
2019,2,60055000,0020
2019,1,60055000,0020
2019,7,60150160,0020
2019,18,60030140,0020
2019,1,60015050,0020
2019,2,60020031,0020
2019,6,60050000,0020
2019,3,60035131,0020
2019,101,60035101,0020
2019,3,60160280,0020
2019,8,60035000,0020
2019,2,60025130,0020
2019,2,60020030,0020
2019,7,60030200,0020
2019,27,60035110,0020
2019,50,60025001,0020
2019,19,60015061,0020
2019,90,60060090,0020
2019,6,60060120,0020
2019,1,60060090,0020
2019,2,60035000,0020
2019,4,60055110,0020
2019,19,60060120,0020
2019,10,60010250,0020
2019,1,60055100,0020
2019,4,60150160,0020
2019,6,60040060,0020
2019,6,60055000,0020
2019,3,60150160,0020
2019,28,60030090,0020
2019,1,60025100,0020
2019,7,60110001,0020
2019,20,60035161,0020
2019,68,60025130,0020
2019,2,60015080,0020
2019,28,60020031,0020
2019,2,60165010,0020
2019,12,60030090,0020
2019,1,60025130,0020
2019,2,60050040,0020
2019,1,60060170,0020
2019,4,60055000,0020
2019,6,60150160,0020
2019,1,60015000,0020
2019,54,60030200,0020
2019,9,60015140,0020
2019,1,60025130,0020
2019,8,60025060,0020
2019,37,60060590,0020
2019,2,60025060,0020
2019,12,60025061,0020
2019,1,60030050,0020
2019,15,60060130,0020
2019,8,60025100,0020
2019,9,60030200,0020
2019,3,60110140,0020
2019,11,60060440,0020
2019,2,60020000,0020
2019,9,60055000,0020
2019,3,60030141,0020
2019,695,60025060,0020
2019,9,60110210,0020
2019,4,60035111,0020
2019,12,60135040,0020
2019,22,60140061,0020
2019,1,60165011,0020
2019,8,60030010,0020
2019,1,60160150,0020
2019,12,60025000,0020
2019,3,60055110,0020
2019,4,60050070,0020
2019,8,60160150,0020
2019,3,60135040,0020
2019,72,60150160,0020
2019,25,60025061,0020
2019,12,60055050,0020
2019,2,60025000,0020
2019,18,60025130,0020
2019,2,60055110,0020
2019,21,60025101,0020
2019,2,60055000,0020
2019,3,60035131,0020
2019,2,60030141,0020
2019,3,60030101,0020
2019,5,60015000,0020
2019,3,60025061,0020
2019,1,60165010,0020
2019,3,60020030,0020
2019,6,60040060,0020
2019,3,60150160,0020
2019,16,60110261,0020
2019,1,60150000,0020
2019,98,60160150,0020
2019,11,60030161,0020
2019,7,60060360,0020
2019,1,60165010,0020
2019,5,60055110,0020
2019,55,60020030,0020
2019,1,60060170,0020
2019,6,60055380,0020
2019,2,60025061,0020
2019,91,60025000,0020
2019,1,60055010,0020
2019,5,60030010,0020
2019,28,60160280,0020
2019,29,60025060,0020
2019,93,60025000,0020
2019,5,60030010,0020
2019,3,60040070,0020
2019,10,60060390,0020
2019,1,60015050,0020
2019,7,60050000,0020
2019,3,60050040,0020
2019,8,60030010,0020
2019,5,60025061,0020
2019,12,60030090,0020
2019,1,60015220,0020
2019,1,60055120,0020
2019,2,60025000,0020
2019,6,60160150,0020
2019,1,60030000,0020
2019,1,60055110,0020
2019,3,60025000,0020
2019,6,60025060,0020
2019,2,60035100,0020
2019,3,60030160,0020
2019,1,60035000,0020
2019,17,60160280,0020
2019,6,60110000,0020
2019,5,60150160,0020
2019,10,60055110,0020
2019,19,60035100,0020
2019,1,60015001,0020
2019,1,60025100,0020
2019,1,60030010,0020
2019,2,60035000,0020
2019,12,60110000,0020
2019,56,60030140,0020
2019,3,60025100,0020
2019,4,60135040,0020
2019,2,60055000,0020
2019,4,60030140,0020
2019,1,60025130,0020
2019,5,60025131,0020
2019,7,60110210,0020
2019,2,60030141,0020
2019,7,60025100,0020
2019,1,60025000,0020
2019,29,60140060,0020
2019,1,60055090,0020
2019,1,60035000,0020
2019,1,60055120,0020
2019,8,60015220,0020
2019,3,60110261,0020
2019,1,60110140,0020
2019,5,60035130,0020
2019,2,60055250,0020
2019,3,60030050,0020
2019,10,60050010,0020
2019,1,60035160,0020
2019,2,60140170,0020
2019,36,60020030,0020
2019,11,60025061,0020
2019,6,60050000,0020
2019,1,60020030,0020
2019,44,60060120,0020
2019,46,60030160,0020
2019,5,60025100,0020
2019,3,60140060,0020
2019,7,60035110,0020
2019,1,60030140,0020
2019,69,60055170,0020
2019,1,60025130,0020
2019,1,60050040,0020
2019,26,60020030,0020
2019,4,60035100,0020
2019,5,60030050,0020
2019,1,60055110,0020
2019,1,60055110,0020
2019,7,60025100,0020
2019,4,60025001,0020
2019,12,60140060,0020
2019,4,60165010,0020
2019,1,60055050,0020
2019,26,60110140,0020
2019,1,60160280,0020
2019,2,60015052,0020
2019,5,60035000,0020
2019,10,60060360,0020
2019,25,60110140,0020
2019,3,60025000,0020
2019,6,60140060,0020
2019,1,60025000,0020
2019,15,60160280,0020
2019,17,60140060,0020
2019,22,60110140,0020
2019,4,60025100,0020
2019,5,60025000,0020
2019,8,60030051,0020
2019,2,60025000,0020
2019,16,60015140,0020
2019,1,60015060,0020
2019,7,60110261,0020
2019,5,60035000,0020
2019,1,60150160,0020
2019,5,60035000,0020
2019,67,60150160,0020
2019,3,60035130,0020
2019,20,60030140,0020
2019,2,60060360,0020
2019,2,60060170,0020
2019,36,60035110,0020
2019,9,60110001,0020
2019,2,60025061,0020
2019,1,60015001,0020
2019,6,60035000,0020
2019,1,60025000,0020
2019,1,60020030,0020
2019,2,60165010,0020
2019,3,60060140,0020
2019,3,60140060,0020
2019,51,60015052,0020
2019,1,60020000,0020
2019,2,60055100,0020
2019,2,60055110,0020
2019,3,60030101,0020
2019,5,60140000,0020
2019,1,60025130,0020
2019,4,60025000,0020
2019,2,60030100,0020
2019,1,60055000,0020
2019,16010,60060440,0020
2019,50,60025000,0020
2019,7,60055100,0020
2019,45,60025000,0020
2019,3,60055110,0020
2019,7,60055110,0020
2019,13,60110261,0020
2019,4,60060090,0020
2019,2,60025000,0020
2019,18,60055120,0020
2019,3,60035000,0020
2019,4,60030050,0020
2019,2,60025100,0020
2019,5,60050040,0020
2019,1,60035131,0020
2019,25,60140060,0020
2019,1,60160040,0020
2019,8,60035000,0020
2019,2,60025000,0020
2019,3,60150000,0020
2019,1,60025060,0020
2019,1,60030010,0020
2019,1,60030000,0020
2019,23,60055080,0020
2019,1,60025060,0020
2019,16,60160150,0020
2019,1,60025100,0020
2019,7,60015061,0020
2019,12,60025000,0020
2019,8,60160280,0020
2019,1,60150000,0020
2019,2,60110140,0020
2019,2,60060440,0020
2019,1,60110261,0020
2019,1,60025130,0020
2019,1,60020000,0020
2019,49,60060120,0020
2019,1,60025000,0020
2019,4,60055110,0020
2019,1,60150000,0020
2019,1,60135040,0020
2019,19,60020030,0020
2019,3,60035000,0020
2019,2,60025060,0020
2019,4,60025130,0020
2019,3,60030200,0020
2019,1,60030100,0020
2019,1,60025130,0020
2019,4,60055170,0020
2019,1,60055170,0020
2019,4,60025130,0020
2019,10,60030010,0020
2019,88,60030100,0020
2019,3,60025060,0020
2019,4,60030090,0020
2019,9,60060390,0020
2019,1,60055000,0020
2019,11,60020001,0020
2019,32,60055110,0020
2019,6,60140060,0020
2019,16,60110261,0020
2019,2,60015141,0020
2019,1,60110140,0020
2019,4,60035160,0020
2019,1,60060000,0020
2019,2,60015061,0020
2019,1,60030100,0020
2019,3,60025120,0020
2019,1,60035000,0020
2019,4,60030010,0020
2019,27,60060170,0020
2019,3,60015141,0020
2019,1,60025060,0020
2019,3,60035130,0020
2019,1,60150000,0020
2019,1,60150160,0020
2019,8,60025100,0020
2019,4,60140061,0020
2019,1,60030140,0020
2019,1,60015050,0020
2019,2,60015050,0020
2019,2,60025061,0020
2019,3,60025000,0020
2019,1,60025000,0020
2019,1,60150110,0020
2019,4,60150000,0020
2019,3,60030050,0020
2019,6,60165010,0020
2019,8,60140060,0020
2019,2,60055380,0020
2019,4,60025130,0020
2019,3,60035000,0020
2019,2,60025000,0020
2019,3,60030030,0020
2019,2,60110140,0020
2019,5,60030030,0020
2019,6,60025000,0020
2019,5,60055070,0020
2019,5,60060091,0020
2019,20,60025100,0020
2019,4,60025130,0020
2019,4,60055170,0020
2019,5,60030050,0020
2019,25,60025130,0020
2019,13,60015000,0020
2019,3,60030140,0020
2019,4,60110160,0020
2019,1,60110120,0020
2019,4,60150000,0020
2019,18,60020030,0020
2019,2,60110261,0020
2019,2,60025000,0020
2019,221,60160150,0020
2019,2,60025061,0020
2019,5,60165010,0020
2019,2,60025061,0020
2019,67,60060120,0020
2019,2,60050040,0020
2019,2,60020030,0020
2019,2,60055030,0020
2019,22,60150160,0020
2019,40,60025100,0020
2019,1,60110100,0020
2019,7,60015052,0020
2019,4,60030010,0020
2019,3,60060390,0020
2019,8,60025061,0020
2019,2,60035130,0020
2019,1,60015060,0020
2019,46,60035110,0020
2019,1,60140000,0020
2019,1,60015051,0020
2019,14,60150160,0020
2019,5,60110140,0020
2019,3,60150160,0020
2019,18,60015050,0020
2019,2,60055000,0020
2019,7,60060170,0020
2019,3,60035110,0020
2019,5,60165010,0020
2019,8,60110140,0020
2019,7,60030200,0020
2019,4,60140061,0020
2019,6,60015052,0020
2019,10,60015000,0020
2019,3,60035101,0020
2019,4,60035110,0020
2019,4,60015140,0020
2019,1,60110100,0020
2019,2,60025061,0020
2019,287,60015060,0020
2019,5,60030050,0020
2019,6,60060000,0020
2019,10,60035101,0020
2019,4,60015000,0020
2019,7,60160160,0020
2019,134,60055100,0020
2019,14,60025001,0020
2019,5,60020030,0020
2019,25,60060440,0020
2019,6,60020030,0020
2019,10,60025000,0020
2019,1,60015050,0020
2019,2,60035101,0020
2019,1,60025061,0020
2019,5,60165011,0020
2019,30,60055030,0020
2019,1,60025001,0020
2019,2,60030010,0020
2019,11,60025100,0020
2019,7,60050040,0020
2019,5,60025130,0020
2019,3,60050010,0020
2019,1,60020030,0020
2019,1,60150160,0020
2019,78,60060440,0020
2019,3,60035130,0020
2019,6,60025100,0020
2019,1,60060360,0020
2019,2,60020030,0020
2019,15,60110261,0020
2019,1,60015051,0020
2019,2,60055050,0020
2019,6,60140061,0020
2019,1,60015060,0020
2019,5,60035131,0020
2019,2,60040060,0020
2019,1,60110120,0020
2019,2,60150160,0020
2019,51,60035110,0020
2019,4,60150000,0020
2019,4,60110140,0020
2019,2,60165010,0020
2019,1,60150000,0020
2019,1,60020000,0020
2019,2,60050070,0020
2019,2,60030200,0020
2019,5,60015140,0020
2019,7,60030100,0020
2019,11,60055110,0020
2019,1,60140100,0020
2019,7,60035130,0020
2019,3,60160280,0020
2019,5,60020000,0020
2019,5,60110140,0020
2019,2,60055090,0020
2019,2,60025100,0020
2019,5,60055000,0020
2019,51,60055050,0020
2019,1,60150000,0020
2019,11,60160280,0020
2019,28,60025100,0020
2019,4,60025000,0020
2019,1,60025000,0020
2019,3,60055050,0020
2019,3,60015052,0020
2019,2,60025130,0020
2019,1,60030161,0020
2019,3,60020000,0020
2019,4,60050010,0020
2019,5,60030160,0020
2019,1,60055050,0020
2019,1,60015050,0020
2019,56,60015220,0020
2019,1,60015060,0020
2019,2,60025061,0020
2019,16,60025100,0020
2019,1,60050000,0020
2019,3,60025000,0020
2019,1,60150160,0020
2019,5,60150110,0020
2019,64,60025130,0020
2019,253,60015052,0020
2019,7,60020030,0020
2019,1,60015050,0020
2019,59,60060090,0020
2019,10,60040001,0020
2019,1,60035110,0020
2019,2,60025060,0020
2019,5,60035000,0020
2019,64,60035110,0020
2019,3,60110140,0020
2019,31,60020030,0020
2019,1,60030160,0020
2019,1,60160280,0020
2019,3,60055000,0020
2019,6,60025131,0020
2019,2,60150160,0020
2019,1,60030010,0020
2019,1,60055030,0020
2019,1,60035000,0020
